Choice,SJT,Argument,SubjID,convincing,interesting,informative,novel,logical,emotional,agree,decide,Arg.Content,Arg.Subj.ID,SJT_dummy,ArgID,Jaccard,Subj.BATs,Arg.Bats
2,3,9,200,5,5,5,5,4,5,5,5,"While many people would argue that a leader is someone who bears the failures and victories of those underneath them (and to some degree that is true), I would argue that there is much to be said about a leader who also takes responsibility head-on while empowering their sub-ordinates through teaching moments. I can understand that no leader wants their subordinates to fail, a great leader is one, I believe, who can also ""get in the trenches"" and work with their teams to pull them through to success, even when they are failing or not meeting expectations. This kind of tolerance leads to a workplace founding much more strongly on solidarity and comradery, and a leader who accepts the situation and rolls with it rather than just simply taking over the moment someone slips will lead to a far better team in the long term.",arg.subj.18,TRUE,40,0.090909091,"industrious,cautious,reliable,skillful,stern,cold,moody,humorless,happy,tolerant,helpful,modest,dishonest,wasteful,unintelligent,irresponsible,responsible,hands-on,question,hands-off,control,social,monitor,network","important,intelligent,reliable,practical,critical,shrewd,dominating,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,careful,hands-on,manage,adequate,discipline,delegate,recognizable,influence"
2,2,8,187,5,5,4,4,5,4,5,4,"I believe being open and honest with the employee is very important.  I think discussing the current issues in their work while bringing up the fact that you know they can do better helps balance things out.  If someone isn't putting their full effort into a project it has an effect on everyone else working on that project.  If the employee doesn't turn their behavior around, I don't want them to feel blindsided when the discussion gets more serious.",arg.subj.3,FALSE,10,0.6,"intelligent,cautious,serious,skillful,stern,critical,dominating,moody,modest,happy,tolerant,helpful,superficial,vain,dishonest,wavering,responsible,adequate,careful,manage,delegate,monitor,control,recognizable","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,modest,warm,tolerant,helpful,superficial,vain,dishonest,wavering,responsible,hands-on,hands-off,manage,delegate,monitor,control,recognizable"
2,2,10,176,4,5,5,3,5,1,4,1,"If the employee has been with the company for three years, he has to have done something right in the past and it's never good for a company to lose a valuable employee. I would openly communicate with the employee to find out what has changed. Maybe he is not interested in the new project that he's currently working on and he could be moved to a different department.  I would make it clear that his current behavior is unacceptable - he needs to arrive on time and should put in just as much effort as everyone else on the team. But I would leave the line of communication open to see if there is something changeable that we can work on together to bring him back around.",arg.subj.1,FALSE,21,0.230769231,"intelligent,industrious,cautious,serious,humorless,moody,cold,persistent,warm,sentimental,helpful,modest,superficial,unintelligent,dishonest,wavering,reward,hands-on,hands-off,adequate,network,control,recognizable,discipline","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,responsible,hands-on,manage,adequate,delegate,social,recognizable,influence"
2,2,9,29,2,2,1,2,2,3,3,2,It is important as a leader of a team to set the level of expectation at all times. There is no room for ambiguity as this can lead to loose interpretations or conflict over what was mandated at the beginning of the working relationship. It is also important to openly express praise and acknowledgement for past achievements because often team members simply lack motivation or sense of purpose and giving them that can often lead to an improved sense of self and identity within the organisation and team.,arg.subj.18,FALSE,28,0.454545455,"important,cautious,reliable,practical,moody,shrewd,stern,persistent,warm,tolerant,helpful,modest,superficial,vain,impulsive,irresponsible,question,hands-on,reward,responsible,discipline,delegate,recognizable,network","important,intelligent,reliable,practical,critical,shrewd,dominating,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,careful,hands-on,manage,adequate,discipline,delegate,recognizable,influence"
1,3,1,5,5,5,5,4,5,4,3,4,"My reasoning for Option A, which is to personally take over the project and meet with the customer to determine critical requirements, is in part due to my independent nature. When there is a situation at hand, if there is no one stepping up to the position of leadership, I do not hesitate to fulfill that role. I think, in many parts of life, it is crucial to take accountability and responsibility for tasks and situations that are handed to each individual. I would personally take over the project and meet with the customer because it is my responsibility as an employee to ensure customer satisfaction.",arg.subj.15,TRUE,34,0.454545455,"industrious,practical,reliable,important,stern,critical,dominating,persistent,tolerant,happy,sociable,modest,superficial,irresponsible,dishonest,vain,question,hands-on,hands-off,manage,discipline,social,recognizable,control","industrious,practical,serious,skillful,stern,critical,dominating,persistent,tolerant,helpful,sociable,humorous,superficial,irresponsible,dishonest,wavering,question,responsible,hands-off,adequate,network,social,recognizable,influence"
1,3,3,49,2,2,2,3,1,3,1,1,"I would personally take over the project so that I could deliver the end result to the client in a timely fashion as planned. It is not the fault of the client that my team couldn't handle the project, and, as such, the client should not have to suffer. Furthermore, I can no longer trust my project manager not only because he or she has done a poor job executing, but has also lied about his/her progress. If he/she had been honest, perhaps I could have helped them achieve their goal.",arg.subj.16,TRUE,20,0.230769231,"important,cautious,practical,industrious,cold,moody,shrewd,humorless,sentimental,tolerant,humorous,sociable,superficial,vain,dishonest,wasteful,careful,responsible,question,reward,monitor,recognizable,social,influence","important,intelligent,reliable,skillful,stern,critical,dominating,persistent,happy,tolerant,helpful,sociable,superficial,vain,impulsive,wasteful,careful,hands-on,manage,adequate,discipline,delegate,social,influence"
2,3,4,21,4,5,5,4,4,2,5,3,"This is the project manager's responsibility and therefore they must understand that they have to see this project through. It is also important that they learn from this mistake and see this as an opportunity to grow. As the leader, it is my task to put measures in place to correct the mistake, and emphasize to the project manager that this should not happen again. It will be a very poor use of my time and resources if I micromanaged this project and took over.",arg.subj.28,TRUE,39,0.333333333,"important,industrious,cautious,serious,cold,critical,shrewd,persistent,modest,tolerant,helpful,happy,irresponsible,vain,impulsive,wavering,adequate,hands-off,hands-on,reward,control,delegate,monitor,influence","intelligent,reliable,practical,skillful,stern,critical,shrewd,persistent,modest,tolerant,helpful,sociable,unintelligent,vain,impulsive,wavering,careful,responsible,hands-on,manage,discipline,delegate,monitor,recognizable"
2,3,3,167,2,2,2,1,3,3,2,1,"If there is no communication with the project manager about the lack and level of communication, it will not improve. This means that this same scenario could occur again. Also, it will be necessary to meet with the customer to extend the deadline because it is not feasible to take on 50% of the project alone in a week if you have only completed half in a number of weeks with a team. There is no reason to place the burden of this mistake made by the project manager on yourself alone.",arg.subj.24,TRUE,23,0.142857143,"intelligent,serious,important,industrious,stern,shrewd,cold,moody,humorous,sentimental,happy,sociable,unintelligent,wasteful,vain,dishonest,hands-on,question,reward,careful,delegate,recognizable,control,discipline","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,warm,tolerant,helpful,sociable,superficial,irresponsible,vain,impulsive,responsible,hands-off,manage,adequate,delegate,network,control,influence"
1,3,7,99,5,5,4,4,4,3,4,4,"I am going to prioritize the customer and make sure that the job is completed on time. I would have the project manager(s) assist to ensure this is completed. I have the customer in mind here. After the project has been delivered, I would then turn attention to the project manager and work to understand why the project was not completed. I would discuss and learn what created the scenario and aim to avoid this in the future. I might then set up more touch points with this employee, at least temporarily, to make sure we were on the same page. Attending to the customer and delivering projects as stated are much more important than addressing an employee who is not on target. That can wait until the customer needs are met.",arg.subj.34,TRUE,9,0.230769231,"practical,intelligent,serious,skillful,dominating,critical,shrewd,humorless,happy,tolerant,sentimental,sociable,superficial,unintelligent,wavering,irresponsible,reward,responsible,question,hands-off,discipline,monitor,recognizable,delegate","cautious,intelligent,reliable,skillful,stern,critical,shrewd,persistent,modest,tolerant,helpful,sociable,superficial,vain,impulsive,wasteful,careful,responsible,hands-on,manage,network,social,recognizable,influence"
2,2,7,112,4,4,4,3,4,3,4,3,"Although I had nothing against the other option, I thought it was very incomplete as a strategy. As a leader, it's important to be clear about how crucial it is that employees be committed to their work and to motivate them to invest themselves in their work. And constructive criticism is part of the tools a leader has at their disposal to help an employee become better at their work and more invested. Of course, criticism should always come with acknowledgement of an employee's strengths and accomplishments, otherwise it becomes lopsided and depressing for the employee who sees only their flaws being noticed, not the good they do in their work. It has to be balanced.",arg.subj.6,FALSE,3,0.454545455,"industrious,intelligent,reliable,skillful,moody,critical,dominating,persistent,humorous,warm,tolerant,helpful,vain,impulsive,unintelligent,wasteful,reward,careful,hands-off,adequate,discipline,network,control,influence","industrious,intelligent,reliable,skillful,stern,critical,shrewd,persistent,modest,warm,tolerant,helpful,vain,impulsive,dishonest,wasteful,reward,question,responsible,manage,delegate,network,social,influence"
1,3,6,162,3,3,3,3,3,3,3,3,"It is important to keep in mind that the customer should always be kept in the loop. Meeting with the customer sets expectations and allows for feedback to take place. Once critical issues are established, it is easier to go back and work with the employee on the project to ensure that it gets completed on time. During the meeting with the customer, we can mention the difficulties we've had in meeting their timeline and this will enable honest communication between both parties about how to resolve the issue properly.",arg.subj.27,TRUE,29,0.411764706,"practical,cautious,skillful,serious,cold,shrewd,dominating,persistent,modest,happy,tolerant,helpful,irresponsible,vain,impulsive,wasteful,careful,adequate,hands-on,question,discipline,social,monitor,delegate","important,cautious,intelligent,serious,stern,critical,dominating,persistent,modest,happy,tolerant,helpful,superficial,vain,impulsive,wasteful,careful,responsible,hands-on,manage,network,social,recognizable,influence"
1,2,4,24,4,5,4,2,4,3,4,3,"The change in productivity could indicate that the employee is either dissatisfied with their current project or has personal issues. Either way, it's better to get to know the employee and find out why their behavior changed, rather than lecture them about how much they should care. Additionally, there is nothing wrong with the employee working only as long as required. Coming in late should be addressed, but they are not obligated to work longer than required.",arg.subj.33,FALSE,36,0.2,"practical,reliable,industrious,cautious,dominating,humorless,moody,persistent,warm,happy,sentimental,humorous,superficial,vain,unintelligent,wasteful,adequate,careful,hands-off,manage,delegate,control,recognizable,influence","intelligent,reliable,serious,skillful,cold,stern,critical,persistent,modest,tolerant,helpful,sociable,superficial,irresponsible,wavering,wasteful,question,careful,responsible,manage,discipline,control,social,influence"
1,2,3,40,4,4,4,4,4,3,4,4,"If this employee only recently started coming in late and underperforming, there must be a reason for it. It's important to talk to the employee to understand why there is a disconnect between them and their assignment. Perhaps the assignment is not a right fit and the employee and company could benefit from the employee being moved to a different project. If the issue is personal and unrelated to the job, it's important to know that as well,  since, in that instance, moving the employee to a different assignment may not change anything. A company's success depends on the success of their employees. While it's important to reinforce the necessity of high quality work, that work should not come at the expense of the employees' wellbeing if the company wants to succeed in the long run.",arg.subj.32,FALSE,24,0.142857143,"serious,cautious,reliable,important,moody,humorless,shrewd,dominating,warm,sentimental,helpful,modest,superficial,vain,unintelligent,impulsive,question,reward,careful,adequate,monitor,network,social,recognizable","industrious,intelligent,practical,skillful,stern,critical,shrewd,persistent,warm,tolerant,helpful,sociable,superficial,vain,dishonest,wavering,question,responsible,hands-on,manage,discipline,delegate,control,influence"
2,3,9,84,2,2,2,4,2,4,2,1,"While many people would argue that a leader is someone who bears the failures and victories of those underneath them (and to some degree that is true), I would argue that there is much to be said about a leader who also takes responsibility head-on while empowering their sub-ordinates through teaching moments. I can understand that no leader wants their subordinates to fail, a great leader is one, I believe, who can also ""get in the trenches"" and work with their teams to pull them through to success, even when they are failing or not meeting expectations. This kind of tolerance leads to a workplace founding much more strongly on solidarity and comradery, and a leader who accepts the situation and rolls with it rather than just simply taking over the moment someone slips will lead to a far better team in the long term.",arg.subj.18,TRUE,40,0.090909091,"serious,industrious,cautious,skillful,cold,humorless,dominating,stern,happy,tolerant,sentimental,humorous,dishonest,vain,wasteful,unintelligent,reward,hands-off,responsible,question,network,control,monitor,influence","important,intelligent,reliable,practical,critical,shrewd,dominating,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,careful,hands-on,manage,adequate,discipline,delegate,recognizable,influence"
1,3,9,147,4,4,4,2,4,3,4,2,"I think at this point moving forward is all about damage control. There is no way that the other 50% of the project is going to be completed in time, so it would be my job to step in, take over the project management and manage client expectations. I would want to meet with the client to determine which aspects of the project are needed first so we can prioritize those. After that, the next steps would would be to lay out a clear road map to the client about when the project will be finished and the steps we are taking to ensure the problem will not be repeated.",arg.subj.3,TRUE,14,0.142857143,"serious,cautious,important,industrious,moody,critical,shrewd,humorless,sentimental,sociable,happy,humorous,impulsive,wasteful,dishonest,unintelligent,careful,hands-on,hands-off,question,influence,social,control,recognizable","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,modest,warm,tolerant,helpful,superficial,vain,dishonest,wavering,responsible,hands-on,hands-off,manage,delegate,monitor,control,recognizable"
1,2,2,166,4,4,4,5,4,4,4,3,"As a leader, it is imperative to maintain an open and healthy relationship with those who work under you. In this context, it is clear that the employee has some issues regarding motivation/work ethic and requires adjustment in order to continue effectively. By doing this in an open and supportive manner, the employee should feel capable of expressing the factors that have impacted their performance. This in conjunction with the offer of support will provide them with the opportunity to improve and succeed. Though there is no guarantee their behavior will change, such a course will at least afford the opportunity, which is what's best both for the employee and the company.",arg.subj.23,FALSE,4,0.333333333,"important,cautious,industrious,serious,stern,humorless,cold,persistent,sentimental,tolerant,helpful,humorous,unintelligent,wavering,impulsive,wasteful,reward,hands-off,responsible,question,discipline,influence,recognizable,control","important,cautious,industrious,serious,stern,critical,dominating,persistent,sentimental,happy,sociable,humorous,superficial,irresponsible,impulsive,dishonest,reward,hands-off,manage,adequate,delegate,monitor,network,control"
2,3,5,141,4,3,4,4,4,5,4,4,"I don't think a leader can or should always step in and take over projects when there is a problem. This would be a bad precedent to set. It makes it look like I'm there to clean up the messes made by others instead of making them face the consequences. Of course I will be involved, but the project manager needs to be held responsible too. The onus will be on me to explain things to the customer and oversee the rest of the project, but I don't think taking it over completely is the right way to go.",arg.subj.8,TRUE,12,0.043478261,"industrious,practical,cautious,serious,humorless,moody,cold,shrewd,tolerant,warm,sentimental,modest,irresponsible,vain,wavering,impulsive,question,reward,adequate,hands-on,monitor,social,network,recognizable","important,intelligent,reliable,skillful,stern,critical,dominating,persistent,happy,helpful,sociable,humorous,superficial,vain,dishonest,wasteful,question,careful,responsible,manage,discipline,delegate,control,influence"
2,3,2,154,5,5,5,3,5,3,2,1,"I made this decision because it seemed the best course of action not only to ensure the customer that things are going to be moving along quickly, but also to give the manager a chance to prove they aren't a liability to the company. They have already strained the relationship with this customer, yes, but this can serve as a learning opportunity for both myself and the manager. They will need to learn that lacking initiative doesn't get them anywhere and will most likely get them fired in the future. Second chances do not come often. If they are serious about improving, then they will take the warning to heart and get a move on.",arg.subj.2,TRUE,13,0.454545455,"cautious,intelligent,reliable,important,stern,humorless,moody,cold,warm,tolerant,happy,modest,wavering,wasteful,impulsive,dishonest,careful,question,hands-off,adequate,discipline,network,social,recognizable","cautious,intelligent,reliable,skillful,stern,critical,moody,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,dishonest,careful,responsible,hands-on,adequate,discipline,network,social,recognizable"
2,2,4,82,4,4,4,1,4,1,4,4,"I think Option B is the best course of action in this situation because I should be objective in approaching this situation. He has been with the company for a number of years already and he should be fully committed to his responsibilities at the company. I would like to have an open conversation with him, and tell him how important his work is and how much I valued his previous performance.",arg.subj.31,FALSE,16,0.6,"practical,intelligent,industrious,important,stern,critical,dominating,persistent,modest,warm,helpful,sociable,superficial,vain,impulsive,irresponsible,careful,responsible,reward,question,discipline,delegate,monitor,control","cautious,intelligent,reliable,skillful,stern,critical,dominating,persistent,modest,warm,helpful,sociable,superficial,vain,impulsive,wavering,careful,responsible,hands-on,manage,discipline,delegate,monitor,control"
1,2,4,70,5,5,5,4,5,1,4,3,"The change in productivity could indicate that the employee is either dissatisfied with their current project or has personal issues. Either way, it's better to get to know the employee and find out why their behavior changed, rather than lecture them about how much they should care. Additionally, there is nothing wrong with the employee working only as long as required. Coming in late should be addressed, but they are not obligated to work longer than required.",arg.subj.33,FALSE,36,0.230769231,"industrious,cautious,serious,skillful,moody,dominating,critical,persistent,humorous,happy,helpful,sentimental,superficial,dishonest,unintelligent,vain,adequate,careful,hands-on,hands-off,discipline,control,monitor,delegate","intelligent,reliable,serious,skillful,cold,stern,critical,persistent,modest,tolerant,helpful,sociable,superficial,irresponsible,wavering,wasteful,question,careful,responsible,manage,discipline,control,social,influence"
2,3,7,90,4,2,2,4,3,5,4,2,"Taking over the project is less likely to lead to completion of the project given how little of the project is completed. Notifying the client is important, and, given the deadline, it is unlikely to be completed on time anyway. Because the project manager has already been working on the project, they are most knowledgeable about the constraints of the project. If I were to take over the project, it would almost be like starting over again. Also, in the process of taking over the project, the project manager wouldn't have the opportunity to learn from their mistakes and improve.",arg.subj.21,TRUE,35,0.142857143,"important,cautious,practical,reliable,shrewd,moody,humorless,cold,happy,modest,sentimental,warm,superficial,wavering,unintelligent,wasteful,question,responsible,adequate,reward,recognizable,control,network,influence","important,industrious,intelligent,skillful,stern,critical,dominating,persistent,happy,tolerant,helpful,sociable,superficial,vain,impulsive,wasteful,careful,responsible,hands-on,manage,discipline,delegate,monitor,influence"
2,2,10,63,4,2,3,4,4,4,3,1,"If the employee has been with the company for three years, he has to have done something right in the past and it's never good for a company to lose a valuable employee. I would openly communicate with the employee to find out what has changed. Maybe he is not interested in the new project that he's currently working on and he could be moved to a different department.  I would make it clear that his current behavior is unacceptable - he needs to arrive on time and should put in just as much effort as everyone else on the team. But I would leave the line of communication open to see if there is something changeable that we can work on together to bring him back around.",arg.subj.1,FALSE,21,0.454545455,"intelligent,reliable,practical,skillful,stern,humorless,moody,persistent,sentimental,humorous,helpful,sociable,irresponsible,wasteful,impulsive,wavering,reward,hands-on,manage,adequate,monitor,social,recognizable,control","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,responsible,hands-on,manage,adequate,delegate,social,recognizable,influence"
1,3,2,72,1,1,1,1,1,4,1,1,"It is not the fault of the project manager that the timeline has shifted, but the project still needs to be completed. It's more important that we focus on getting the most important things done and not assigning blame or looking for a way out. I would work to make sure we understood where the miscommunication happened and how to avoid repeating it, while also working on setting better expectations and making sure we can complete the most important aspects of the project in time.",arg.subj.26,TRUE,30,0.333333333,"cautious,reliable,practical,industrious,stern,critical,moody,persistent,modest,tolerant,happy,humorous,superficial,vain,dishonest,wavering,hands-off,reward,question,careful,recognizable,delegate,social,control","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,modest,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,responsible,hands-on,manage,adequate,discipline,delegate,social,influence"
2,2,5,188,3,3,3,3,4,3,3,3,"I chose Option B because I think that it is important to voice your criticisms/constructive feedback to the employee so that they know what exactly they need to change to become an effective employee. I do not think that it is a good idea to sugar coat the situation because the employee may never know what went wrong in their performance. However, I also think that it is incredibly important to point out the things that the employee is doing well or has done well in the past to increase motivation. Otherwise, they might feel like they are being reprimanded and being looked down upon. The goal is to motivate not to tear down.",arg.subj.13,FALSE,11,0.333333333,"practical,industrious,serious,skillful,stern,cold,moody,persistent,humorous,sentimental,helpful,sociable,superficial,vain,dishonest,wasteful,responsible,hands-on,manage,reward,discipline,monitor,network,delegate","important,intelligent,reliable,skillful,stern,critical,shrewd,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,responsible,hands-on,manage,adequate,discipline,monitor,control,influence"
1,3,7,156,2,3,3,2,4,2,4,2,"I am going to prioritize the customer and make sure that the job is completed on time. I would have the project manager(s) assist to ensure this is completed. I have the customer in mind here. After the project has been delivered, I would then turn attention to the project manager and work to understand why the project was not completed. I would discuss and learn what created the scenario and aim to avoid this in the future. I might then set up more touch points with this employee, at least temporarily, to make sure we were on the same page. Attending to the customer and delivering projects as stated are much more important than addressing an employee who is not on target. That can wait until the customer needs are met.",arg.subj.34,TRUE,9,0.11627907,"practical,serious,industrious,important,dominating,cold,shrewd,moody,modest,tolerant,warm,humorous,irresponsible,wavering,unintelligent,dishonest,reward,adequate,hands-off,question,monitor,social,recognizable,delegate","cautious,intelligent,reliable,skillful,stern,critical,shrewd,persistent,modest,tolerant,helpful,sociable,superficial,vain,impulsive,wasteful,careful,responsible,hands-on,manage,network,social,recognizable,influence"
2,3,3,151,4,5,3,3,4,1,4,2,"If there is no communication with the project manager about the lack and level of communication, it will not improve. This means that this same scenario could occur again. Also, it will be necessary to meet with the customer to extend the deadline because it is not feasible to take on 50% of the project alone in a week if you have only completed half in a number of weeks with a team. There is no reason to place the burden of this mistake made by the project manager on yourself alone.",arg.subj.24,TRUE,23,0.230769231,"intelligent,cautious,industrious,serious,stern,humorless,cold,moody,warm,tolerant,modest,sentimental,superficial,irresponsible,unintelligent,wasteful,responsible,hands-on,manage,reward,monitor,network,discipline,social","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,warm,tolerant,helpful,sociable,superficial,irresponsible,vain,impulsive,responsible,hands-off,manage,adequate,delegate,network,control,influence"
2,2,4,55,3,3,2,2,3,3,3,4,"I think Option B is the best course of action in this situation because I should be objective in approaching this situation. He has been with the company for a number of years already and he should be fully committed to his responsibilities at the company. I would like to have an open conversation with him, and tell him how important his work is and how much I valued his previous performance.",arg.subj.31,FALSE,16,0.6,"cautious,industrious,reliable,skillful,stern,critical,humorless,persistent,modest,warm,helpful,sociable,irresponsible,dishonest,unintelligent,wavering,careful,responsible,hands-on,manage,discipline,network,monitor,control","cautious,intelligent,reliable,skillful,stern,critical,dominating,persistent,modest,warm,helpful,sociable,superficial,vain,impulsive,wavering,careful,responsible,hands-on,manage,discipline,delegate,monitor,control"
1,3,6,72,2,2,2,1,4,2,2,2,"It is important to keep in mind that the customer should always be kept in the loop. Meeting with the customer sets expectations and allows for feedback to take place. Once critical issues are established, it is easier to go back and work with the employee on the project to ensure that it gets completed on time. During the meeting with the customer, we can mention the difficulties we've had in meeting their timeline and this will enable honest communication between both parties about how to resolve the issue properly.",arg.subj.27,TRUE,29,0.777777778,"important,cautious,intelligent,reliable,stern,critical,moody,persistent,modest,happy,tolerant,helpful,irresponsible,vain,impulsive,wasteful,careful,responsible,hands-on,manage,network,social,recognizable,influence","important,cautious,intelligent,serious,stern,critical,dominating,persistent,modest,happy,tolerant,helpful,superficial,vain,impulsive,wasteful,careful,responsible,hands-on,manage,network,social,recognizable,influence"
2,3,9,158,4,5,5,5,5,4,4,1,"While many people would argue that a leader is someone who bears the failures and victories of those underneath them (and to some degree that is true), I would argue that there is much to be said about a leader who also takes responsibility head-on while empowering their sub-ordinates through teaching moments. I can understand that no leader wants their subordinates to fail, a great leader is one, I believe, who can also ""get in the trenches"" and work with their teams to pull them through to success, even when they are failing or not meeting expectations. This kind of tolerance leads to a workplace founding much more strongly on solidarity and comradery, and a leader who accepts the situation and rolls with it rather than just simply taking over the moment someone slips will lead to a far better team in the long term.",arg.subj.18,TRUE,40,0.11627907,"cautious,serious,reliable,industrious,cold,humorless,stern,persistent,sentimental,modest,happy,humorous,irresponsible,vain,dishonest,unintelligent,careful,hands-off,responsible,reward,monitor,delegate,control,network","important,intelligent,reliable,practical,critical,shrewd,dominating,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,careful,hands-on,manage,adequate,discipline,delegate,recognizable,influence"
1,2,1,9,3,2,3,2,3,2,3,2,Maybe the manager has something going in their personal life. Criticizing and putting the person down wouldn't not motivate them to do a better job. That's why is better to identify the reason for their behavior and find a solution that will improve their performance without adding more stress to their job. This demonstrates to the project manager that you are there for them if they need help.,arg.subj.17,FALSE,32,0.230769231,"intelligent,important,cautious,skillful,moody,cold,dominating,persistent,modest,warm,happy,humorous,dishonest,unintelligent,vain,wavering,manage,question,reward,adequate,network,delegate,discipline,influence","intelligent,reliable,practical,skillful,stern,critical,shrewd,persistent,modest,warm,helpful,sociable,superficial,irresponsible,impulsive,wavering,careful,responsible,hands-on,adequate,network,control,recognizable,influence"
1,2,1,127,4,4,4,3,4,2,4,2,Maybe the manager has something going in their personal life. Criticizing and putting the person down wouldn't not motivate them to do a better job. That's why is better to identify the reason for their behavior and find a solution that will improve their performance without adding more stress to their job. This demonstrates to the project manager that you are there for them if they need help.,arg.subj.17,FALSE,32,0.142857143,"industrious,cautious,practical,important,dominating,cold,humorless,moody,sentimental,warm,humorous,happy,unintelligent,irresponsible,wasteful,dishonest,careful,reward,hands-on,manage,social,monitor,discipline,influence","intelligent,reliable,practical,skillful,stern,critical,shrewd,persistent,modest,warm,helpful,sociable,superficial,irresponsible,impulsive,wavering,careful,responsible,hands-on,adequate,network,control,recognizable,influence"
1,3,3,93,2,1,3,2,2,5,3,2,"I would personally take over the project so that I could deliver the end result to the client in a timely fashion as planned. It is not the fault of the client that my team couldn't handle the project, and, as such, the client should not have to suffer. Furthermore, I can no longer trust my project manager not only because he or she has done a poor job executing, but has also lied about his/her progress. If he/she had been honest, perhaps I could have helped them achieve their goal.",arg.subj.16,TRUE,20,0.333333333,"important,serious,practical,industrious,humorless,cold,dominating,shrewd,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wasteful,careful,hands-off,question,responsible,monitor,control,social,influence","important,intelligent,reliable,skillful,stern,critical,dominating,persistent,happy,tolerant,helpful,sociable,superficial,vain,impulsive,wasteful,careful,hands-on,manage,adequate,discipline,delegate,social,influence"
2,2,4,33,4,4,4,3,4,3,3,1,"I think Option B is the best course of action in this situation because I should be objective in approaching this situation. He has been with the company for a number of years already and he should be fully committed to his responsibilities at the company. I would like to have an open conversation with him, and tell him how important his work is and how much I valued his previous performance.",arg.subj.31,FALSE,16,0.6,"cautious,intelligent,reliable,skillful,stern,critical,dominating,persistent,sentimental,tolerant,happy,sociable,superficial,vain,wasteful,wavering,question,responsible,hands-on,manage,discipline,delegate,monitor,recognizable","cautious,intelligent,reliable,skillful,stern,critical,dominating,persistent,modest,warm,helpful,sociable,superficial,vain,impulsive,wavering,careful,responsible,hands-on,manage,discipline,delegate,monitor,control"
2,3,2,63,4,4,4,3,3,4,2,2,"I made this decision because it seemed the best course of action not only to ensure the customer that things are going to be moving along quickly, but also to give the manager a chance to prove they aren't a liability to the company. They have already strained the relationship with this customer, yes, but this can serve as a learning opportunity for both myself and the manager. They will need to learn that lacking initiative doesn't get them anywhere and will most likely get them fired in the future. Second chances do not come often. If they are serious about improving, then they will take the warning to heart and get a move on.",arg.subj.2,TRUE,13,0.6,"cautious,intelligent,important,skillful,stern,dominating,humorless,persistent,modest,humorous,helpful,sociable,superficial,vain,impulsive,dishonest,careful,responsible,hands-on,adequate,discipline,network,control,recognizable","cautious,intelligent,reliable,skillful,stern,critical,moody,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,dishonest,careful,responsible,hands-on,adequate,discipline,network,social,recognizable"
1,3,2,129,2,3,2,2,4,5,1,2,"It is not the fault of the project manager that the timeline has shifted, but the project still needs to be completed. It's more important that we focus on getting the most important things done and not assigning blame or looking for a way out. I would work to make sure we understood where the miscommunication happened and how to avoid repeating it, while also working on setting better expectations and making sure we can complete the most important aspects of the project in time.",arg.subj.26,TRUE,30,0.454545455,"industrious,reliable,practical,cautious,cold,critical,dominating,persistent,modest,tolerant,helpful,sociable,superficial,vain,irresponsible,wavering,reward,question,manage,adequate,recognizable,delegate,monitor,network","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,modest,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,responsible,hands-on,manage,adequate,discipline,delegate,social,influence"
2,2,2,44,4,5,4,3,4,2,2,2,"I think you have to be as clear as possible with communication. You can still be sensitive to asking the employee personally what's going on, but they need to know the importance of their value to the team. As long as the employee knows we value their work and value them as an individual, this conversation should be fine. If not, that means this employee is ready to leave the company and it will be for the best.",arg.subj.29,FALSE,17,0.142857143,"industrious,serious,reliable,cautious,moody,critical,shrewd,humorless,modest,sentimental,tolerant,warm,unintelligent,vain,wasteful,dishonest,reward,careful,hands-off,adequate,monitor,discipline,delegate,influence","important,intelligent,reliable,skillful,stern,critical,dominating,persistent,happy,helpful,sociable,humorous,superficial,vain,impulsive,wavering,reward,hands-on,manage,adequate,network,social,recognizable,influence"
